"ID","LAST_NAME","YOUNG_PLAYER","UPDATE_DATE"
2375,"Jaroszek",False,"202409201002"
2374,"Szczuka",False,"202409201002"
2373,"Pęksa",False,"202409201002"
2372,"Kudła",False,"202409201002"
2371,"Biedrzycki",True,"202409201002"
2369,"Cetnar",True,"202409201002"
2368,"Tobolik",True,"202409201002"
2367,"Mońka",True,"202409201002"
2366,"Golonka",True,"202409201002"
2365,"Peglow",False,"202409201002"
2363,"Jezierski",True,"202409201002"
2361,"Sendor",True,"202409201002"
2359,"Ólafsson",False,"202409201002"
2358,"Lee",False,"202409201002"
2354,"Gikiewicz",False,"202409201002"
2353,"Maigaard",False,"202409201002"
2352,"Bzdyl",True,"202409201002"
2349,"Jordão",False,"202409201002"
2348,"Klukowski",True,"202409201002"
2347,"Gołębiowski",True,"202409201002"
2346,"Żewłakow",True,"202409201002"
2345,"Urbański",True,"202409201002"
2344,"Adkonis",True,"202409201002"
2343,"Lisman",True,"202409201002"
2342,"Guercio",True,"202409201002"
2339,"Zimovski",True,"202409201002"
2335,"Kastrati",False,"202409201002"
2334,"Diliberto",False,"202409201002"
2332,"Tudruj",True,"202409201002"
2331,"Petrow",False,"202409201002"
2328,"Gierlach",True,"202409201002"
2325,"Otieno",False,"202409201002"
2324,"Baráth",False,"202409201002"
2323,"Dias",False,"202409201002"
2322,"Revenco",False,"202409201002"
2321,"Mammadov",False,"202409201002"
2317,"Morishita",False,"202409201002"
2315,"Trejo",False,"202409201002"
2314,"Caliskaner",False,"202409201002"
2312,"Paryzek",True,"202409201002"
2311,"Kwiatkowski",True,"202409201002"
2307,"Haliti",False,"202409201002"
2306,"Mras",True,"202409201002"
2304,"Głogowski",True,"202409201002"
2303,"Wróblewski",True,"202409201002"
2302,"Chojecki",True,"202409201002"
2300,"Koptas",True,"202409201002"
2299,"Barczak",True,"202409201002"
2298,"Pieprzyca",True,"202409201002"
2295,"Bąk",True,"202409201002"
2293,"Turek",True,"202409201002"
2291,"Doba",True,"202409201002"
2290,"Burch",False,"202409201002"
2289,"Juan Ibiza",False,"202409201002"
2286,"Cojocaru",False,"202409201002"
2283,"Glik",False,"202409201002"
2282,"Skovgaard",False,"202409201002"
2281,"Kerk",False,"202409201002"
2280,"Ulvestad",False,"202409201002"
2279,"Jaunzems",False,"202409201002"
2276,"Dziewicki",True,"202409201002"
2273,"Pokorný",False,"202409201002"
2270,"Bułeca",False,"202409201002"
2269,"Plavšić",False,"202409201002"
2268,"Hofmeister",False,"202409201002"
2267,"Kurowski",True,"202409201002"
2266,"Wołczek",True,"202409201002"
2265,"Szczyrek",True,"202409201002"
2264,"Kurowski",True,"202409201002"
2263,"Kucharczyk",True,"202409201002"
2262,"Rózga",True,"202409201002"
2261,"Szala",True,"202409201002"
2256,"Molendowski",True,"202409201002"
2255,"Nadolski",True,"202409201002"
2252,"Majchrzak",True,"202409201002"
2251,"Rybak",True,"202409201002"
2250,"Rychta",True,"202409201002"
2249,"Piechota",True,"202409201002"
2244,"İnce",False,"202409201002"
2243,"Guillaumier",False,"202409201002"
2242,"Rondić",False,"202409201002"
2239,"Orlikowski",True,"202409201002"
2238,"Hotic",False,"202409201002"
2237,"Korczakowski",True,"202409201002"
2235,"Karbowy",False,"202409201002"
2234,"Gholizadeh",False,"202409201002"
2229,"Crăciun",False,"202409201002"
2228,"Przybułek",True,"202409201002"
2226,"Cybulski",True,"202409201002"
2225,"Álvarez",False,"202409201002"
2222,"Petkow",False,"202409201002"
2221,"Stępień",False,"202409201002"
2220,"Esselink",False,"202409201002"
2214,"Kouloúris",False,"202409201002"
2211,"Elitim",False,"202409201002"
2210,"Blažič",False,"202409201002"
2209,"Andersson",False,"202409201002"
2208,"Remacle",False,"202409201002"
2207,"Gałązka",True,"202409201002"
2206,"Dalmau",False,"202409201002"
2205,"Pululu",False,"202409201002"
2200,"Mróz",False,"202409201002"
2199,"Silva",False,"202409201002"
2198,"Krzywański",True,"202409201002"
2197,"Klimek",False,"202409201002"
2196,"Wołkowicz",False,"202409201002"
2192,"Gamboa",False,"202409201002"
2191,"Pankov",False,"202409201002"
2189,"Diéguez",False,"202409201002"
2176,"Kowalczyk",True,"202409201002"
2167,"Kidrič",False,"202409201002"
2166,"Tomalski",False,"202409201002"
2163,"Pięczek",False,"202409201002"
2161,"Stępień",False,"202409201002"
2160,"Jakuba",False,"202409201002"
2158,"Gil",True,"202409201002"
2155,"Komar",True,"202409201002"
2150,"Wójtowicz",True,"202409201002"
2134,"Tomaszewski",True,"202409201002"
2124,"Muszyński",False,"202409201002"
2123,"Gurgul",True,"202409201002"
2119,"Gerstenstein",True,"202409201002"
2114,"Burek",True,"202409201002"
2112,"Konstantyn",False,"202409201002"
2110,"Mena",False,"202409201002"
2107,"Lončar",False,"202409201002"
2104,"Sáček",False,"202409201002"
2103,"Soberka",True,"202409201002"
2100,"Stojinović",False,"202409201002"
2096,"Śmiglewski",True,"202409201002"
2095,"Ziółkowski",True,"202409201002"
2094,"Rejczyk",True,"202409201002"
2092,"Przyborek",True,"202409201002"
2090,"Dónis",False,"202409201002"
2089,"Bochnak",False,"202409201002"
2088,"Atanasov",False,"202409201002"
2087,"Hoskonen",False,"202409201002"
2085,"Godinho",False,"202409201002"
2083,"Nguiamba",False,"202409201002"
2082,"Rocha",False,"202409201002"
2080,"Ramos",False,"202409201002"
2076,"Sarmiento",False,"202409201002"
2074,"Kowal",True,"202409201002"
2073,"Wahlqvist",False,"202409201002"
2071,"Koútris",False,"202409201002"
2070,"Jelonek",False,"202409201002"
2069,"Mucha",True,"202409201002"
2067,"Zator",False,"202409201002"
2066,"Nono",False,"202409201002"
2063,"Liszewski",True,"202409201002"
2061,"Stawny",True,"202409201002"
2059,"Kolan",True,"202409201002"
2057,"Kolasa",True,"202409201002"
2056,"Kempski",True,"202409201002"
2053,"Madejski",False,"202409201002"
2052,"Mamla",True,"202409201002"
2047,"Kurminowski",False,"202409201002"
2046,"Drachal",True,"202409201002"
2032,"Leśniak",True,"202409201002"
2030,"Berggren",False,"202409201002"
2026,"Dagerstal",False,"202409201002"
2016,"Lewicki",True,"202409201002"
2012,"Okoniewski",True,"202409201002"
2010,"Hamulic",False,"202409201002"
2008,"Terlecki",True,"202409201002"
2007,"Matys",True,"202409201002"
2002,"Borges",False,"202409201002"
2001,"Leiva",False,"202409201002"
1994,"Strzeboński",True,"202409201002"
1982,"Lis",False,"202409201002"
1971,"Källman",False,"202409201002"
1964,"Sousa",False,"202409201002"
1954,"Szykawka",False,"202409201002"
1948,"Ravas",False,"202409201002"
1946,"Nunes",False,"202409201002"
1944,"Hanousek",False,"202409201002"
1943,"Hansen",False,"202409201002"
1942,"Zawadzki",True,"202409201002"
1936,"Szulc",True,"202409201002"
1935,"Shehu",False,"202409201002"
1931,"Kapuadi",False,"202409201002"
1928,"Svarnas",False,"202409201002"
1926,"Alves",False,"202409201002"
1925,"Kobylak",False,"202409201002"
1922,"Piła",False,"202409201002"
1920,"Nene",False,"202409201002"
1918,"Olkowski",False,"202409201002"
1911,"Czekała",True,"202409201002"
1906,"Kikolski",True,"202409201002"
1900,"Koczerhin",False,"202409201002"
1898,"Gual",False,"202409201002"
1889,"Łukasiak",True,"202409201002"
1886,"Ghiță",False,"202409201002"
1880,"Szkurin",False,"202409201002"
1879,"Luizao",False,"202409201002"
1870,"Snopczyński",True,"202409201002"
1859,"Pingot",True,"202409201002"
1858,"Antczak",True,"202409201002"
1854,"Zielonka",True,"202409201002"
1853,"Racovițan",False,"202409201002"
1851,"Wilak",True,"202409201002"
1843,"Reiner",False,"202409201002"
1838,"Fernández",False,"202409201002"
1835,"Biczachczjan",False,"202409201002"
1833,"Kostadinov",False,"202409201002"
1830,"Piekutowski",True,"202409201002"
1822,"Steffen",True,"202409201002"
1814,"Kusztal",True,"202409201002"
1800,"Çelhaka",False,"202409201002"
1795,"Abramowicz",True,"202409201002"
1794,"Grosicki",False,"202409201002"
1791,"Ba Loua",False,"202409201002"
1781,"Rossi",False,"202409201002"
1773,"Weirauch",True,"202409201002"
1772,"Lepczyński",False,"202409201002"
1771,"Kłudka",False,"202409201002"
1770,"Pieńko",True,"202409201002"
1766,"Mądrzyk",True,"202409201002"
1757,"Mrozek",False,"202409201002"
1756,"Matuszewski",False,"202409201002"
1754,"Król",False,"202409201002"
1751,"Hinokio",False,"202409201002"
1747,"Drapiński",True,"202409201002"
1744,"Rosa",False,"202409201002"
1739,"Biegański",False,"202409201002"
1720,"Muñoz",False,"202409201002"
1719,"Ameyaw",False,"202409201002"
1715,"Tobiasz",False,"202409201002"
1712,"Pereira",False,"202409201002"
1702,"Podolski",False,"202409201002"
1698,"Knap",False,"202409201002"
1697,"Kakabadze",False,"202409201002"
1696,"Jugas",False,"202409201002"
1688,"Leândro",False,"202409201002"
1681,"Kaput",False,"202409201002"
1675,"Majchrowicz",False,"202409201002"
1671,"Tkacz",True,"202409201002"
1669,"Krykun",False,"202409201002"
1660,"Śpiewak",False,"202409201002"
1653,"Radwański",False,"202409201002"
1638,"Pacławski",True,"202409201002"
1637,"Bukowski",True,"202409201002"
1632,"Kozubal",True,"202409201002"
1622,"Orpik",True,"202409201002"
1618,"Palacz",True,"202409201002"
1616,"Zreľák",False,"202409201002"
1582,"Matsenko",False,"202409201002"
1580,"Konik",False,"202409201002"
1574,"Salamon",False,"202409201002"
1573,"Milić",False,"202409201002"
1569,"Wójcik",True,"202409201002"
1561,"Pankiewicz",False,"202409201002"
1553,"Zahovič",False,"202409201002"
1545,"Rodin",False,"202409201002"
1540,"Wojtuszek",False,"202409201002"
1539,"López",False,"202409201002"
1529,"Fornalczyk",True,"202409201002"
1524,"Abramowicz",False,"202409201002"
1522,"Mráz",False,"202409201002"
1521,"Kapustka",False,"202409201002"
1506,"Rundić",False,"202409201002"
1505,"Bartolewski",False,"202409201002"
1498,"Gerbowski",True,"202409201002"
1493,"Szromnik",False,"202409201002"
1491,"Janasik",False,"202409201002"
1490,"Trelowski",True,"202409201002"
1486,"Gorgon",False,"202409201002"
1483,"Mata",False,"202409201002"
1480,"Pyrka",False,"202409201002"
1477,"Sezonienko",True,"202409201002"
1475,"Ishak",False,"202409201002"
1471,"Lukoszek",False,"202409201002"
1464,"Szmyt",False,"202409201002"
1457,"Czyżycki",False,"202409201002"
1455,"Ławniczak",False,"202409201002"
1444,"Dadok",False,"202409201002"
1440,"Lisowski",False,"202409201002"
1438,"Getinger",False,"202409201002"
1435,"Strączek",False,"202409201002"
1433,"Dudek",False,"202409201002"
1424,"Marzec",False,"202409201002"
1416,"Komor",False,"202409201002"
1411,"Leszczyński",False,"202409201002"
1402,"Cielemęcki",True,"202409201002"
1401,"Szcześniak",False,"202409201002"
1400,"Dziekoński",True,"202409201002"
1398,"Sypek",False,"202409201002"
1393,"Kruk",False,"202409201002"
1389,"Bednarek",False,"202409201002"
1386,"Mosór",True,"202409201002"
1373,"Lederman",False,"202409201002"
1362,"Pekhart",False,"202409201002"
1360,"Chodyna",False,"202409201002"
1358,"Kamiński",False,"202409201002"
1341,"Tudor",False,"202409201002"
1334,"Conrado",False,"202409201002"
1322,"Rosołek",False,"202409201002"
1319,"Wszołek",False,"202409201002"
1316,"Wasilewski",False,"202409201002"
1299,"Carlos",False,"202409201002"
1285,"Luquinhas",False,"202409201002"
1283,"Dudziński",False,"202409201002"
1269,"Musiolik",False,"202409201002"
1268,"Schwarz",False,"202409201002"
1263,"Domański",False,"202409201002"
1252,"Wędrychowski",True,"202409201002"
1251,"Smoliński",False,"202409201002"
1250,"Zech",False,"202409201002"
1244,"Kamiński",False,"202409201002"
1241,"Huk",False,"202409201002"
1225,"Grzesik",False,"202409201002"
1214,"Szymczak",False,"202409201002"
1194,"Paluszek",False,"202409201002"
1192,"Janža",False,"202409201002"
1186,"Rakoczy",False,"202409201002"
1169,"Skrzypczak",False,"202409201002"
1168,"Makuch",False,"202409201002"
1146,"Buksa",True,"202409201002"
1096,"Sobol",False,"202409201002"
1092,"Samiec-Talar",False,"202409201002"
1089,"Zapytowski",False,"202409201002"
1055,"Makowski",False,"202409201002"
1040,"Ozga",False,"202409201002"
1029,"Żynel",False,"202409201002"
1021,"Radecki",False,"202409201002"
1015,"Malec",False,"202409201002"
1012,"Sokołowski",False,"202409201002"
1010,"Félix Garcia",False,"202409201002"
1006,"Mikołajewski",True,"202409201002"
1004,"Arak",False,"202409201002"
1001,"Szymański",False,"202409201002"
994,"Klemenz",False,"202409201002"
991,"Neugebauer",True,"202409201002"
988,"Kubica",False,"202409201002"
979,"Repka",False,"202409201002"
964,"Milewski",False,"202409201002"
951,"Jędrych",False,"202409201002"
950,"Cichocki",False,"202409201002"
948,"Kuusk",False,"202409201002"
942,"Piasecki",False,"202409201002"
923,"Augustyniak",False,"202409201002"
860,"Długosz",False,"202409201002"
851,"Cholewiak",False,"202409201002"
850,"Najemski",False,"202409201002"
830,"Szota",False,"202409201002"
827,"Grzybek",False,"202409201002"
816,"Szczepański",False,"202409201002"
813,"Żyro",False,"202409201002"
807,"Hajda",False,"202409201002"
791,"Błanik",False,"202409201002"
790,"Plach",False,"202409201002"
789,"Dybowski",False,"202409201002"
777,"Żukowski",False,"202409201002"
774,"Bergier",False,"202409201002"
773,"Scalet",False,"202409201002"
769,"Poprawa",False,"202409201002"
765,"Imaz",False,"202409201002"
720,"Siplak",False,"202409201002"
714,"Kądzior",False,"202409201002"
705,"Rasak",False,"202409201002"
701,"Kun",False,"202409201002"
700,"Świerczok",False,"202409201002"
698,"Czerwiński",False,"202409201002"
692,"Arsenić",False,"202409201002"
681,"Nalepa",False,"202409201002"
679,"Serafin",False,"202409201002"
672,"Loska",False,"202409201002"
658,"Wolsztyński",False,"202409201002"
645,"Kurzawa",False,"202409201002"
640,"Kopacz",False,"202409201002"
633,"Wdowiak",False,"202409201002"
610,"Danek",False,"202409201002"
587,"Dziczek",False,"202409201002"
563,"Wasielewski",False,"202409201002"
558,"Kuciak",False,"202409201002"
535,"Jędrzejczyk",False,"202409201002"
518,"Walski",False,"202409201002"
514,"Bejger",False,"202409201002"
501,"Malarczyk",False,"202409201002"
480,"Nowak",False,"202409201002"
461,"Wlazło",False,"202409201002"
456,"Mroziński",False,"202409201002"
455,"Łukowski",False,"202409201002"
432,"Tomasiewicz",False,"202409201002"
423,"Błąd",False,"202409201002"
409,"Jałocha",False,"202409201002"
408,"Siemaszko",False,"202409201002"
402,"Woźniak",False,"202409201002"
395,"Kubicki",False,"202409201002"
392,"Jagiełło",False,"202409201002"
382,"Hładun",False,"202409201002"
298,"Trojak",False,"202409201002"
278,"Listkowski",False,"202409201002"
272,"Matras",False,"202409201002"
264,"Rudol",False,"202409201002"
256,"Czerwiński",False,"202409201002"
244,"Murawski",False,"202409201002"
243,"Mak",False,"202409201002"
231,"Mokwa",False,"202409201002"
184,"Wolski",False,"202409201002"
181,"Pawłowski",False,"202409201002"
171,"Chrapek",False,"202409201002"
168,"Stolarski",False,"202409201002"
166,"Janicki",False,"202409201002"
159,"Budziłek",False,"202409201002"
130,"Burić",False,"202409201002"
111,"Cebula",False,"202409201002"
106,"Rogala",False,"202409201002"
88,"Szymonowicz",False,"202409201002"
86,"Romanczuk",False,"202409201002"
66,"Sołowiej",False,"202409201002"
64,"Pajnowski",False,"202409201002"
37,"Jakubik",False,"202409201002"
20,"Dąbrowski",False,"202409201002"
15,"Adamczyk",False,"202409201002"
10,"Pestka",False,"202409201002"
